code_insee,nom_commune,code_departement,code_region,population,longitude,latitude
55463,Saint-Mihiel,55,44,3772.0,5.5745,48.8941
55464,Saint-Pierrevillers,55,44,149.0,5.6851,49.3736
55465,Saint-Remy-la-Calonne,55,44,97.0,5.5878,49.0387
55466,Salmagne,55,44,281.0,5.3314,48.7587
55467,Sampigny,55,44,692.0,5.4869,48.8198
55468,Samogneux,55,44,97.0,5.3515,49.258
55469,Sassey-sur-Meuse,55,44,93.0,5.1799,49.4132
55470,Saudrupt,55,44,190.0,5.0549,48.694
55471,Saulmory-Villefranche,55,44,82.0,5.1713,49.4384
55472,Saulvaux,55,44,111.0,5.4627,48.6922
55473,Saulx-lès-Champlon,55,44,116.0,5.6573,49.0739
55474,Sauvigny,55,44,229.0,5.7322,48.5006
55475,Sauvoy,55,44,71.0,5.6053,48.6384
55476,Savonnières-devant-Bar,55,44,430.0,5.1758,48.7491
55477,Savonnières-en-Perthois,55,44,398.0,5.1429,48.6023
55479,Seigneulles,55,44,153.0,5.2325,48.8522
55481,Senon,55,44,300.0,5.62,49.2805
55482,Senoncourt-les-Maujouy,55,44,98.0,5.3459,49.0586
55484,Septsarges,55,44,47.0,5.1775,49.2875
55485,Sepvigny,55,44,80.0,5.6938,48.5642
55487,Seuzey,55,44,83.0,5.5613,48.99
55488,Silmont,55,44,141.0,5.2463,48.7358
55489,Sivry-la-Perche,55,44,279.0,5.2553,49.138
55490,Sivry-sur-Meuse,55,44,341.0,5.2858,49.3302
55492,Sommedieue,55,44,944.0,5.4782,49.0984
55493,Sommeilles,55,44,181.0,4.9659,48.9153
55494,Sommelonne,55,44,407.0,5.0392,48.6763
55495,Sorbey,55,44,227.0,5.5858,49.4019
55496,Sorcy-Saint-Martin,55,44,1046.0,5.659,48.7197
55497,Les Souhesmes-Rampont,55,44,321.0,5.2477,49.0874
55498,Souilly,55,44,426.0,5.2964,49.0323
55500,Spincourt,55,44,823.0,5.6925,49.3359
55501,Stainville,55,44,373.0,5.179,48.6419
55502,Stenay,55,44,2403.0,5.1997,49.4978
55503,Taillancourt,55,44,126.0,5.6628,48.5125
55504,Tannois,55,44,387.0,5.2195,48.7192
55505,Thierville-sur-Meuse,55,44,3172.0,5.3404,49.172
55506,Thillombois,55,44,28.0,5.3835,48.9536
55507,Thillot,55,44,203.0,5.667,49.0246
55508,Thonne-la-Long,55,44,362.0,5.4276,49.5717
55509,Thonne-le-Thil,55,44,277.0,5.3381,49.5731
55510,Thonne-les-Près,55,44,125.0,5.3418,49.5331
55511,Thonnelle,55,44,117.0,5.3557,49.5544
55512,Tilly-sur-Meuse,55,44,272.0,5.4104,48.9951
55514,Trémont-sur-Saulx,55,44,554.0,5.0694,48.7435
55515,Trésauvaux,55,44,71.0,5.6115,49.0799
55516,Tréveray,55,44,548.0,5.3929,48.6043
55517,Seuil-d'Argonne,55,44,530.0,5.0527,48.9713
55518,Cousances-lès-Triconville,55,44,146.0,5.4032,48.7703
55519,Tronville-en-Barrois,55,44,1302.0,5.2775,48.7184
55520,Troussey,55,44,467.0,5.6966,48.701
55521,Troyon,55,44,230.0,5.4928,48.999
55522,Ugny-sur-Meuse,55,44,103.0,5.6882,48.6372
55523,Vacherauville,55,44,193.0,5.3481,49.2313
55525,Vadelaincourt,55,44,74.0,5.2578,49.0712
55526,Vadonville,55,44,245.0,5.5139,48.8001
55527,Varennes-en-Argonne,55,44,636.0,5.0131,49.2299
55528,Varnéville,55,44,49.0,5.6594,48.8768
55530,Valbois,55,44,96.0,5.6168,48.9297
55531,Vassincourt,55,44,274.0,5.026,48.801
55532,Vaubecourt,55,44,312.0,5.1063,48.9446
55533,Vaucouleurs,55,44,1906.0,5.6363,48.6162
55534,Vaudeville-le-Haut,55,44,46.0,5.594,48.4465
55535,Vaudoncourt,55,44,79.0,5.6444,49.3174
55536,Vauquois,55,44,23.0,5.0832,49.1987
55537,Douaumont-Vaux,55,44,81.0,5.4518,49.2141
55540,Vaux-lès-Palameix,55,44,57.0,5.5506,49.0235
55541,Vavincourt,55,44,534.0,5.196,48.8246
55543,Velaines,55,44,874.0,5.2997,48.696
55544,Velosnes,55,44,140.0,5.4559,49.5008
55545,Verdun,55,44,16890.0,5.3609,49.144
55546,Verneuil-Grand,55,44,198.0,5.4225,49.535
55547,Verneuil-Petit,55,44,113.0,5.419,49.5446
55549,Véry,55,44,79.0,5.0893,49.2364
55551,Vigneulles-lès-Hattonchâtel,55,44,1579.0,5.7346,48.9863
55552,Vigneul-sous-Montmédy,55,44,86.0,5.331,49.5089
55553,Vignot,55,44,1269.0,5.6123,48.7785
55554,Villécloye,55,44,241.0,5.405,49.5082
55555,Ville-devant-Belrain,55,44,33.0,5.3594,48.8773
55556,Ville-devant-Chaumont,55,44,49.0,5.4299,49.2906
55557,Ville-en-Woëvre,55,44,131.0,5.6108,49.1399
55559,Villeroy-sur-Méholle,55,44,52.0,5.567,48.6142
55560,Villers-aux-Vents,55,44,125.0,5.0231,48.8598
55561,Villers-devant-Dun,55,44,52.0,5.1066,49.3984
55562,Villers-le-Sec,55,44,135.0,5.3001,48.626
55563,Villers-lès-Mangiennes,55,44,72.0,5.5023,49.3559
55565,Villers-sous-Pareid,55,44,77.0,5.7456,49.127
55566,Villers-sur-Meuse,55,44,284.0,5.3986,49.0235
55567,Ville-sur-Cousances,55,44,126.0,5.1796,49.0796
55568,Ville-sur-Saulx,55,44,276.0,5.0701,48.7175
55569,Villotte-devant-Louppy,55,44,163.0,5.0776,48.8899
55570,Villotte-sur-Aire,55,44,207.0,5.3592,48.8568
55571,Vilosnes-Haraumont,55,44,260.0,5.2513,49.3397
55572,Vittarville,55,44,92.0,5.4128,49.3849
55573,Void-Vacon,55,44,1599.0,5.6207,48.6788
55574,Vouthon-Bas,55,44,42.0,5.6165,48.4888
55575,Vouthon-Haut,55,44,73.0,5.6071,48.4784
55577,Waly,55,44,58.0,5.0956,49.0234
55578,Warcq,55,44,181.0,5.6439,49.19
55579,Watronville,55,44,103.0,5.5414,49.1369
55580,Wavrille,55,44,47.0,5.3745,49.3189
55581,Willeroncourt,55,44,109.0,5.3572,48.7157
55582,Wiseppe,55,44,96.0,5.1641,49.4605
55583,Woël,55,44,209.0,5.7459,49.0389
55584,Woimbey,55,44,133.0,5.4504,48.9664
55586,Xivray-et-Marvoisin,55,44,118.0,5.7282,48.8673
56001,Allaire,56,53,3955.0,-2.1816,47.6312
56002,Ambon,56,53,2101.0,-2.5365,47.5599
56003,Arradon,56,53,5835.0,-2.8239,47.6331
56004,Arzal,56,53,1846.0,-2.4021,47.526
56005,Arzon,56,53,2271.0,-2.9031,47.5499
56006,Augan,56,53,1569.0,-2.2722,47.9109
56007,Auray,56,53,14207.0,-2.9901,47.6684
56008,Baden,56,53,5086.0,-2.9036,47.6061
56009,Bangor,56,53,994.0,-3.1938,47.3149
56010,Baud,56,53,6367.0,-3.0287,47.8693
56011,Béganne,56,53,1493.0,-2.2433,47.6028
56012,Beignon,56,53,1944.0,-2.1703,47.9672
56013,Belz,56,53,3893.0,-3.1646,47.6742
56014,Berné,56,53,1551.0,-3.3694,47.9847
56015,Berric,56,53,2129.0,-2.5324,47.6392
56017,Bignan,56,53,2757.0,-2.7498,47.8737
56018,Billiers,56,53,1066.0,-2.4804,47.5251
56019,Billio,56,53,335.0,-2.6463,47.8687
56020,Bohal,56,53,873.0,-2.4452,47.7841
56021,Brandérion,56,53,1494.0,-3.1932,47.7933
56022,Brandivy,56,53,1466.0,-2.9164,47.7828
56023,Brech,56,53,7052.0,-3.0264,47.7069
56024,Bréhan,56,53,2306.0,-2.694,48.0705
56025,Brignac,56,53,200.0,-2.3932,48.1129
56026,Bubry,56,53,2242.0,-3.1743,47.9706
56027,Buléon,56,53,547.0,-2.6757,47.9216
56028,Caden,56,53,1641.0,-2.2963,47.6353
56029,Calan,56,53,1277.0,-3.3076,47.8779
56030,Camoël,56,53,1183.0,-2.3996,47.4787
56031,Camors,56,53,3260.0,-3.0016,47.8293
56032,Campénéac,56,53,1991.0,-2.279,47.9608
56033,Carentoir,56,53,3232.0,-2.1227,47.8239
56034,Carnac,56,53,4194.0,-3.0664,47.6034
56035,Caro,56,53,1126.0,-2.3349,47.8652
56036,Caudan,56,53,7206.0,-3.3383,47.8099
56039,La Chapelle-Neuve,56,53,1001.0,-2.9351,47.855
56040,Cléguer,56,53,3460.0,-3.36,47.8624
56041,Cléguérec,56,53,2885.0,-3.0649,48.1275
56042,Colpo,56,53,2296.0,-2.8108,47.8169
56043,Concoret,56,53,758.0,-2.2133,48.0655
56044,Cournon,56,53,812.0,-2.0991,47.7494
56045,Le Cours,56,53,697.0,-2.5074,47.749
56046,Crach,56,53,3423.0,-2.9949,47.6307
56047,Crédin,56,53,1483.0,-2.7586,48.0356
56048,Le Croisty,56,53,739.0,-3.3735,48.0592
56050,La Croix-Helléan,56,53,892.0,-2.5123,47.9652
56051,Cruguel,56,53,664.0,-2.5891,47.8829
56052,Damgan,56,53,1943.0,-2.589,47.521
56053,Elven,56,53,6651.0,-2.5955,47.7319
56054,Erdeven,56,53,4008.0,-3.1568,47.6358
56055,Étel,56,53,2074.0,-3.1961,47.6569
56056,Évriguet,56,53,210.0,-2.4039,48.0824
56057,Le Faouët,56,53,2814.0,-3.5111,48.0425
56058,Férel,56,53,3499.0,-2.3385,47.4865
56060,Les Fougerêts,56,53,970.0,-2.1945,47.75
56061,La Gacilly,56,53,3995.0,-2.136,47.7609
56062,Gâvres,56,53,696.0,-3.3305,47.6948
56063,Gestel,56,53,2601.0,-3.4368,47.8092
56065,Gourhel,56,53,711.0,-2.3579,47.9393
56066,Gourin,56,53,3960.0,-3.5996,48.1311
56067,Grand-Champ,56,53,5929.0,-2.8509,47.762
56068,La Grée-Saint-Laurent,56,53,304.0,-2.5041,48.0023
56069,Groix,56,53,2310.0,-3.4654,47.6369
56070,Guégon,56,53,2365.0,-2.5903,47.925
56071,Guéhenno,56,53,814.0,-2.6534,47.8868
56072,Gueltas,56,53,551.0,-2.8129,48.0874
56073,Guémené-sur-Scorff,56,53,1175.0,-3.2051,48.0665
56074,Guénin,56,53,1921.0,-2.9669,47.9007
56075,Guer,56,53,6208.0,-2.1281,47.905
56076,Guern,56,53,1411.0,-3.0947,48.0383
56077,Le Guerno,56,53,989.0,-2.4006,47.5935
56078,Guidel,56,53,12338.0,-3.4906,47.7938
56079,Guillac,56,53,1396.0,-2.4861,47.9188
56080,Guilliers,56,53,1368.0,-2.4143,48.049
56081,Guiscriff,56,53,2037.0,-3.62,48.0391
56082,Helléan,56,53,395.0,-2.4808,47.9676
56083,Hennebont,56,53,15910.0,-3.2694,47.8053
56084,Le Hézo,56,53,930.0,-2.6859,47.5789
56085,Hœdic,56,53,104.0,-2.862,47.3364
56086,Île-d'Houat,56,53,219.0,-2.9762,47.3865
56087,Île-aux-Moines,56,53,630.0,-2.8511,47.5842
56088,Île-d'Arz,56,53,321.0,-2.799,47.5879
56089,Inguiniel,56,53,2188.0,-3.2712,47.9514
56090,Inzinzac-Lochrist,56,53,6691.0,-3.2568,47.8599
56091,Josselin,56,53,2584.0,-2.5517,47.9548
56092,Kerfourn,56,53,852.0,-2.8402,48.0466
56093,Kergrist,56,53,714.0,-2.9292,48.1454
56094,Kervignac,56,53,7204.0,-3.2573,47.7722
56096,Landaul,56,53,2516.0,-3.1038,47.7408
56097,Landévant,56,53,4056.0,-3.1161,47.7715
56098,Lanester,56,53,23263.0,-3.326,47.7686
56099,Langoëlan,56,53,403.0,-3.2354,48.1175
56100,Langonnet,56,53,1930.0,-3.4823,48.1291
56101,Languidic,56,53,8042.0,-3.1485,47.8295
56102,Forges de Lanouée,56,53,2253.0,-2.5781,48.0144
56103,Lantillac,56,53,296.0,-2.6576,47.9513
56104,Lanvaudan,56,53,808.0,-3.2479,47.8903
56105,Lanvénégen,56,53,1145.0,-3.5334,48.0048
56106,Larmor-Baden,56,53,917.0,-2.8995,47.5863
56107,Larmor-Plage,56,53,8418.0,-3.3913,47.7161
56108,Larré,56,53,1104.0,-2.4897,47.7124
56109,Lauzach,56,53,1264.0,-2.5553,47.6131
56110,Lignol,56,53,861.0,-3.2697,48.0248
56111,Limerzel,56,53,1370.0,-2.36,47.6391
56112,Lizio,56,53,840.0,-2.525,47.8662
56113,Locmalo,56,53,890.0,-3.1824,48.0626
56114,Locmaria,56,53,978.0,-3.1071,47.3012
56115,Locmaria-Grand-Champ,56,53,1855.0,-2.7899,47.76
56116,Locmariaquer,56,53,1577.0,-2.9592,47.5802
56117,Locminé,56,53,4773.0,-2.8384,47.8803
56118,Locmiquélic,56,53,4093.0,-3.326,47.7303
56119,Locoal-Mendon,56,53,3530.0,-3.1084,47.6972
56120,Locqueltas,56,53,2031.0,-2.7616,47.7654
56121,Lorient,56,53,58329.0,-3.3799,47.7494
56122,Loyat,56,53,1750.0,-2.3746,47.994
56123,Malansac,56,53,2339.0,-2.3091,47.6887
56124,Malestroit,56,53,2558.0,-2.3867,47.8076
56125,Malguénac,56,53,1857.0,-3.0593,48.0669
56126,Marzan,56,53,2684.0,-2.3599,47.5441
56127,Mauron,56,53,3163.0,-2.3094,48.0839
56128,Melrand,56,53,1598.0,-3.1005,47.9732
56129,Ménéac,56,53,1476.0,-2.4546,48.1247
56130,Merlevenez,56,53,3174.0,-3.2429,47.7302
56131,Meslan,56,53,1479.0,-3.4492,47.9859
56132,Meucon,56,53,2280.0,-2.7731,47.7242
56133,Missiriac,56,53,1195.0,-2.3598,47.821
56134,Mohon,56,53,991.0,-2.495,48.0643
56135,Molac,56,53,1633.0,-2.4406,47.7354
56136,Monteneuf,56,53,763.0,-2.1919,47.881
56137,Monterblanc,56,53,3356.0,-2.7034,47.7345
56139,Montertelot,56,53,375.0,-2.4111,47.8847
56140,Moréac,56,53,3704.0,-2.8001,47.9306
56141,Moustoir-Ac,56,53,1775.0,-2.8571,47.844
56143,Muzillac,56,53,5089.0,-2.4741,47.5484
56144,Évellys,56,53,3379.0,-2.8675,47.9714
56145,Néant-sur-Yvel,56,53,1045.0,-2.331,48.0208
56146,Neulliac,56,53,1482.0,-2.9614,48.1247
56147,Nivillac,56,53,4951.0,-2.2527,47.5404
56148,Nostang,56,53,1676.0,-3.1755,47.7509
56149,Noyal-Muzillac,56,53,2548.0,-2.4614,47.5946
56151,Noyal-Pontivy,56,53,3606.0,-2.8786,48.0544
56152,Le Palais,56,53,2599.0,-3.1664,47.3407
56153,Péaule,56,53,2929.0,-2.3376,47.5843
56154,Peillac,56,53,1873.0,-2.2174,47.7169
56155,Pénestin,56,53,2085.0,-2.4619,47.468
56156,Persquen,56,53,365.0,-3.2174,48.0131
56157,Plaudren,56,53,1978.0,-2.6894,47.7856
56158,Plescop,56,53,6362.0,-2.8318,47.6972
56159,Pleucadeuc,56,53,1866.0,-2.3918,47.7722
56160,Pleugriffet,56,53,1281.0,-2.6896,47.9924
56161,Ploemel,56,53,3175.0,-3.0754,47.6629
56162,Ploemeur,56,53,18872.0,-3.4486,47.7312
56163,Ploërdut,56,53,1255.0,-3.2802,48.0979
56164,Ploeren,56,53,6790.0,-2.8394,47.6585
56165,Ploërmel,56,53,10163.0,-2.3769,47.9167
56166,Plouay,56,53,5755.0,-3.3455,47.9296
56167,Plougoumelen,56,53,2664.0,-2.8932,47.6589
56168,Plouharnel,56,53,2285.0,-3.1272,47.5934
56169,Plouhinec,56,53,5400.0,-3.2399,47.6909
56170,Plouray,56,53,1060.0,-3.3753,48.1333
56171,Pluherlin,56,53,1542.0,-2.3668,47.711
56172,Plumelec,56,53,2754.0,-2.6227,47.8237
56173,Pluméliau-Bieuzy,56,53,4632.0,-2.9896,47.9726
56174,Plumelin,56,53,2885.0,-2.8843,47.8711
56175,Plumergat,56,53,4207.0,-2.9318,47.7264
56176,Pluneret,56,53,6262.0,-2.9373,47.6756
56177,Pluvigner,56,53,7682.0,-3.0204,47.7821
56178,Pontivy,56,53,14640.0,-2.9697,48.0663
56179,Pont-Scorff,56,53,4037.0,-3.422,47.8385
56180,Porcaro,56,53,743.0,-2.1917,47.9204
56181,Port-Louis,56,53,2608.0,-3.3517,47.7091
56182,Priziac,56,53,1037.0,-3.4305,48.0593
56184,Questembert,56,53,8133.0,-2.4348,47.6643
56185,Quéven,56,53,8991.0,-3.4172,47.7871
56186,Quiberon,56,53,4876.0,-3.109,47.4848
56188,Quistinic,56,53,1444.0,-3.1374,47.9123
56189,Radenac,56,53,1066.0,-2.7095,47.9485
56190,Réguiny,56,53,1955.0,-2.7661,47.9879
56191,Réminiac,56,53,438.0,-2.2466,47.8648
56193,Riantec,56,53,5865.0,-3.3029,47.7208
56194,Rieux,56,53,2856.0,-2.1288,47.6063
56195,La Roche-Bernard,56,53,746.0,-2.3025,47.5196
56196,Rochefort-en-Terre,56,53,647.0,-2.3415,47.698
56197,Val d'Oust,56,53,2807.0,-2.425,47.8694
56198,Rohan,56,53,1526.0,-2.7475,48.0891
56199,Roudouallec,56,53,722.0,-3.6968,48.1208
56200,Ruffiac,56,53,1422.0,-2.2869,47.8122
56201,Le Saint,56,53,612.0,-3.5652,48.09
56202,Saint-Abraham,56,53,552.0,-2.4081,47.8476
56203,Saint-Aignan,56,53,637.0,-3.0493,48.1801
56204,Saint-Allouestre,56,53,675.0,-2.7349,47.9092
56205,Saint-Armel,56,53,903.0,-2.7221,47.5667
56206,Saint-Avé,56,53,12470.0,-2.7434,47.7008
56207,Saint-Barthélemy,56,53,1197.0,-3.0413,47.9277
56208,Saint-Brieuc-de-Mauron,56,53,308.0,-2.3562,48.09
56209,Sainte-Brigitte,56,53,178.0,-3.1048,48.1777
56210,Saint-Caradec-Trégomel,56,53,467.0,-3.3458,48.0338
56211,Saint-Congard,56,53,792.0,-2.3281,47.7705
56212,Saint-Dolay,56,53,2645.0,-2.1695,47.5402
56213,Saint-Gérand-Croixanvec,56,53,1312.0,-2.8825,48.119
56214,Saint-Gildas-de-Rhuys,56,53,2004.0,-2.835,47.5138
56215,Saint-Gonnery,56,53,1087.0,-2.8208,48.1248
56216,Saint-Gorgon,56,53,443.0,-2.2371,47.6424
56218,Saint-Gravé,56,53,763.0,-2.2906,47.7254
56219,Saint-Guyomard,56,53,1468.0,-2.5006,47.779
56220,Sainte-Hélène,56,53,1303.0,-3.1879,47.7158
56221,Saint-Jacut-les-Pins,56,53,1745.0,-2.2041,47.6765
56222,Saint-Jean-Brévelay,56,53,2869.0,-2.7243,47.8314
56223,Saint-Jean-la-Poterie,56,53,1429.0,-2.1192,47.645
56224,Saint-Laurent-sur-Oust,56,53,396.0,-2.313,47.7921
56225,Saint-Léry,56,53,210.0,-2.2636,48.0905
56226,Saint-Malo-de-Beignon,56,53,537.0,-2.1397,47.9545
56227,Saint-Malo-des-Trois-Fontaines,56,53,545.0,-2.4741,48.0145
56228,Saint-Marcel,56,53,1155.0,-2.4181,47.8116
56229,Saint-Martin-sur-Oust,56,53,1312.0,-2.2664,47.7619
56230,Saint-Nicolas-du-Tertre,56,53,469.0,-2.2163,47.7943
56231,Saint-Nolff,56,53,3990.0,-2.6681,47.7066
56232,Saint-Perreux,56,53,1086.0,-2.1249,47.6708
56233,Saint-Philibert,56,53,1575.0,-3.0014,47.585
56234,Saint-Pierre-Quiberon,56,53,2344.0,-3.1464,47.5334
56236,Saint-Servant,56,53,806.0,-2.508,47.8968
56237,Saint-Thuriau,56,53,1885.0,-2.9438,48.02
56238,Saint-Tugdual,56,53,376.0,-3.3672,48.0955
56239,Saint-Vincent-sur-Oust,56,53,1679.0,-2.149,47.702
56240,Sarzeau,56,53,9212.0,-2.7584,47.5253
56241,Sauzon,56,53,1036.0,-3.2295,47.356
56242,Séglien,56,53,673.0,-3.1481,48.102
56243,Séné,56,53,9554.0,-2.7394,47.6227
56244,Sérent,56,53,3429.0,-2.4993,47.8246
56245,Silfiac,56,53,491.0,-3.171,48.1475
56246,Le Sourn,56,53,2121.0,-2.9944,48.0375
56247,Sulniac,56,53,3852.0,-2.5538,47.6539
56248,Surzur,56,53,5211.0,-2.6246,47.5698
56249,Taupont,56,53,2428.0,-2.4416,47.9605
56250,Théhillac,56,53,611.0,-2.1208,47.552
56251,Theix-Noyalo,56,53,8500.0,-2.6472,47.6304
56252,Le Tour-du-Parc,56,53,1343.0,-2.6529,47.5334
56253,Tréal,56,53,699.0,-2.2332,47.83
56254,Trédion,56,53,1400.0,-2.5857,47.7812
56255,Treffléan,56,53,2572.0,-2.6263,47.6771
56256,Tréhorenteuc,56,53,111.0,-2.2957,48.0059
56257,La Trinité-Porhoët,56,53,663.0,-2.524,48.0992
56258,La Trinité-sur-Mer,56,53,1845.0,-3.0369,47.5877
56259,La Trinité-Surzur,56,53,1678.0,-2.5924,47.6046
56260,Vannes,56,53,55790.0,-2.7485,47.6577
56261,La Vraie-Croix,56,53,1495.0,-2.5202,47.688
56262,Le Bono,56,53,2608.0,-2.938,47.6381
56263,Sainte-Anne-d'Auray,56,53,2889.0,-2.9497,47.7007
56264,Kernascléden,56,53,418.0,-3.3329,48.0125
57001,Aboncourt,57,44,320.0,6.3558,49.2544
57002,Aboncourt-sur-Seille,57,44,67.0,6.3576,48.8186
57003,Abreschviller,57,44,1428.0,7.1451,48.6032
57004,Achain,57,44,76.0,6.5894,48.9171
57006,Achen,57,44,963.0,7.1833,49.0483
57007,Adaincourt,57,44,135.0,6.4445,49.0064
57008,Adelange,57,44,222.0,6.6077,49.0077
57009,Ajoncourt,57,44,102.0,6.3012,48.8446
57010,Alaincourt-la-Côte,57,44,176.0,6.3433,48.8973
57011,Albestroff,57,44,606.0,6.8723,48.93
57012,Algrange,57,44,5802.0,6.0493,49.3653
57013,Alsting,57,44,2480.0,7.0002,49.1796
57014,Altrippe,57,44,365.0,6.8167,49.0274
57015,Altviller,57,44,524.0,6.7309,49.0706
57016,Alzing,57,44,405.0,6.5531,49.2745
57017,Amanvillers,57,44,2188.0,6.0429,49.1615
57018,Amelécourt,57,44,118.0,6.4888,48.8392
57019,Amnéville,57,44,10875.0,6.1179,49.2469
57020,Ancerville,57,44,300.0,6.3988,49.0318
57021,Ancy-Dornot,57,44,1490.0,6.0474,49.0645
57022,Angevillers,57,44,1404.0,6.0475,49.3902
57024,Antilly,57,44,198.0,6.2481,49.1995
57025,Anzeling,57,44,480.0,6.463,49.2704
57026,Apach,57,44,1072.0,6.3878,49.4606
57027,Arraincourt,57,44,126.0,6.5307,48.9758
57028,Argancy,57,44,1381.0,6.2141,49.2003
57029,Arriance,57,44,213.0,6.5041,49.0162
57030,Arry,57,44,517.0,6.0553,48.993
57031,Ars-Laquenexy,57,44,934.0,6.268,49.0855
57032,Ars-sur-Moselle,57,44,4616.0,6.0483,49.0853
57033,Arzviller,57,44,516.0,7.1634,48.722
57034,Aspach,57,44,40.0,6.9676,48.6539
57035,Assenoncourt,57,44,115.0,6.7969,48.766
57036,Attilloncourt,57,44,98.0,6.385,48.8002
57037,Aube,57,44,268.0,6.3369,49.0264
57038,Audun-le-Tiche,57,44,7356.0,5.9593,49.4619
57039,Augny,57,44,2207.0,6.1097,49.0538
57040,Aulnois-sur-Seille,57,44,313.0,6.3361,48.8636
57041,Aumetz,57,44,2418.0,5.9487,49.4179
57042,Avricourt,57,44,574.0,6.8028,48.6573
57043,Ay-sur-Moselle,57,44,1601.0,6.1935,49.2471
57044,Azoudange,57,44,89.0,6.8176,48.7297
57045,Bacourt,57,44,114.0,6.4044,48.9292
57046,Baerenthal,57,44,734.0,7.5164,48.9665
57047,Bambiderstroff,57,44,1016.0,6.6003,49.1017
57048,Bannay,57,44,78.0,6.4659,49.1195
57049,Le Ban-Saint-Martin,57,44,4684.0,6.1434,49.1232
57050,Barchain,57,44,94.0,6.9578,48.7078
57051,Baronville,57,44,369.0,6.6172,48.9375
57052,Barst,57,44,570.0,6.8253,49.0723
57053,Bassing,57,44,106.0,6.802,48.8737
57054,Baudrecourt,57,44,173.0,6.4585,48.9609
57055,Bazoncourt,57,44,526.0,6.3826,49.0575
57056,Bébing,57,44,189.0,6.988,48.7217
57057,Béchy,57,44,615.0,6.3905,48.9836
57058,Behren-lès-Forbach,57,44,6166.0,6.9451,49.1671
57059,Bellange,57,44,58.0,6.5744,48.901
57060,Bénestroff,57,44,516.0,6.7561,48.9084
57061,Béning-lès-Saint-Avold,57,44,1095.0,6.8368,49.1343
57062,Berg-sur-Moselle,57,44,461.0,6.3102,49.4335
57063,Bérig-Vintrange,57,44,210.0,6.6942,48.9729
57064,Berling,57,44,313.0,7.2424,48.7996
57065,Bermering,57,44,199.0,6.7127,48.9337
57066,Berthelming,57,44,509.0,6.9781,48.8208
57067,Bertrange,57,44,2941.0,6.1929,49.3154
57069,Berviller-en-Moselle,57,44,464.0,6.6514,49.2684
57070,Bettange,57,44,242.0,6.49,49.2397
57071,Bettborn,57,44,406.0,7.0282,48.8055
57072,Bettelainville,57,44,626.0,6.3122,49.2456
57073,Betting,57,44,858.0,6.8119,49.1296
57074,Bettviller,57,44,815.0,7.2935,49.0778
57075,Beux,57,44,296.0,6.3126,49.0008
57076,Beyren-lès-Sierck,57,44,551.0,6.2993,49.4699
57077,Bezange-la-Petite,57,44,92.0,6.6128,48.7335
57079,Bibiche,57,44,425.0,6.4786,49.3316
57080,Bickenholtz,57,44,86.0,7.1716,48.8077
57081,Bidestroff,57,44,115.0,6.7918,48.8423
57082,Biding,57,44,338.0,6.7914,49.0629
57083,Bining,57,44,1162.0,7.2495,49.0272
57084,Bioncourt,57,44,300.0,6.3696,48.7995
57085,Bionville-sur-Nied,57,44,393.0,6.4768,49.1135
57086,Belles-Forêts,57,44,224.0,6.896,48.812
57087,Bisten-en-Lorraine,57,44,245.0,6.6022,49.1641
57088,Bistroff,57,44,319.0,6.6993,49.0075
57089,Bitche,57,44,4966.0,7.4735,49.0544
57090,Blanche-Église,57,44,102.0,6.6753,48.7907
57091,Bliesbruck,57,44,961.0,7.1794,49.113
57092,Blies-Ébersing,57,44,617.0,7.1442,49.1136
57093,Blies-Guersviller,57,44,651.0,7.0969,49.1438
57095,Boucheporn,57,44,561.0,6.6178,49.1512
57096,Boulange,57,44,2427.0,5.9553,49.3848
57097,Boulay-Moselle,57,44,5434.0,6.4965,49.1749
57098,Bourgaltroff,57,44,221.0,6.7626,48.8739
57099,Bourdonnay,57,44,248.0,6.731,48.7224
57100,Bourscheid,57,44,173.0,7.1983,48.7691
57101,Bousbach,57,44,1179.0,6.9439,49.1458
57102,Bousse,57,44,3236.0,6.2052,49.2755
57103,Bousseviller,57,44,114.0,7.461,49.1217
57104,Boust,57,44,1157.0,6.1936,49.434
57105,Boustroff,57,44,152.0,6.6299,49.0035
57106,Bouzonville,57,44,3721.0,6.5399,49.297
57107,Bréhain,57,44,97.0,6.5431,48.9073
57108,Breidenbach,57,44,309.0,7.4166,49.1325
57109,Breistroff-la-Grande,57,44,876.0,6.2243,49.4541
57110,Brettnach,57,44,429.0,6.5594,49.2582
57111,Bronvaux,57,44,503.0,6.0821,49.1925
57112,Brouck,57,44,80.0,6.5086,49.1276
57113,Brouderdorff,57,44,987.0,7.1095,48.695
57114,Brouviller,57,44,412.0,7.1626,48.7556
57115,Brulange,57,44,99.0,6.5496,48.9598
57116,Buchy,57,44,101.0,6.2873,48.9794
57117,Buding,57,44,562.0,6.3245,49.327
57118,Budling,57,44,165.0,6.3442,49.3466
57119,Buhl-Lorraine,57,44,1204.0,7.0764,48.7145
57120,Burlioncourt,57,44,130.0,6.5853,48.8606
57121,Burtoncourt,57,44,228.0,6.4052,49.2242
57122,Cappel,57,44,676.0,6.8472,49.0755
57123,Carling,57,44,3291.0,6.7139,49.1675
57124,Cattenom,57,44,2580.0,6.2345,49.4138
57125,Chailly-lès-Ennery,57,44,394.0,6.254,49.2149
